Users_UserPrincipalName	 AccountSkuId	 ServicePlan	?ServiceStatus	?GroupsAssigningLicense
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	PROJECTWORKMANAGEMENT	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	EXCHANGE_ANALYTICS	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	INTUNE_A	PendingInput	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	FORMS_PLAN_E5	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	ADALLOM_S_STANDALONE	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MFA_PREMIUM	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	RMS_S_ENTERPRISE	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MIP_S_CLP1	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MIP_S_CLP2	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	FLOW_O365_P3	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	EXCHANGE_S_ENTERPRISE	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	LOCKBOX_ENTERPRISE	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	RMS_S_PREMIUM2	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	RMS_S_PREMIUM	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	ATA	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	AAD_PREMIUM_P2	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	AAD_PREMIUM	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	Nucleus	PendingProvisioning	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MIP_S_Exchange	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MICROSOFT_COMMUNICATION_COMPLIANCE	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	GRAPH_CONNECTORS_SEARCH_INDEX	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	Content_Explorer	PendingProvisioning	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	POWER_VIRTUAL_AGENTS_O365_P3	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	CDS_O365_P3	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	PROJECT_O365_P3	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	INSIDER_RISK	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	EXCEL_PREMIUM	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MTP	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MICROSOFT_SEARCH	PendingProvisioning	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	DYN365_CDS_O365_P3	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MICROSOFTBOOKINGS	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	RECORDS_MANAGEMENT	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	ML_CLASSIFICATION	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	INSIDER_RISK_MANAGEMENT	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	INFO_GOVERNANCE	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	DATA_INVESTIGATIONS	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	CUSTOMER_KEY	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	COMMUNICATIONS_DLP	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	COMMUNICATIONS_COMPLIANCE	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	SAFEDOCS	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	M365_ADVANCED_AUDITING	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	YAMMER_ENTERPRISE	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	WHITEBOARD_PLAN3	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	BPOS_S_TODO_3	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	SWAY	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MCOSTANDARD	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	SHAREPOINTENTERPRISE	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	POWERAPPS_O365_P3	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	BI_AZURE_P2	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MCOEV	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	SHAREPOINTWAC	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	OFFICESUBSCRIPTION	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	PAM_ENTERPRISE	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	THREAT_INTELLIGENCE	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	ATP_ENTERPRISE	PendingProvisioning	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	ADALLOM_S_O365	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	EQUIVIO_ANALYTICS	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	INTUNE_O365	PendingActivation	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	TEAMS1	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	STREAM_O365_E5	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	Deskless	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	PROJECTWORKMANAGEMENT	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	EXCHANGE_ANALYTICS	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	INTUNE_A	PendingInput	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	FORMS_PLAN_E5	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	ADALLOM_S_STANDALONE	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MFA_PREMIUM	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	RMS_S_ENTERPRISE	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MIP_S_CLP1	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MIP_S_CLP2	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	FLOW_O365_P3	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	EXCHANGE_S_ENTERPRISE	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	LOCKBOX_ENTERPRISE	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	RMS_S_PREMIUM2	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	RMS_S_PREMIUM	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	ATA	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	AAD_PREMIUM_P2	Success	
MiriamG@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	AAD_PREMIUM	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	Nucleus	PendingProvisioning	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MIP_S_Exchange	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MICROSOFT_COMMUNICATION_COMPLIANCE	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	GRAPH_CONNECTORS_SEARCH_INDEX	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	Content_Explorer	PendingProvisioning	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	POWER_VIRTUAL_AGENTS_O365_P3	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	CDS_O365_P3	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	PROJECT_O365_P3	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	INSIDER_RISK	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	EXCEL_PREMIUM	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MTP	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MICROSOFT_SEARCH	PendingProvisioning	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	DYN365_CDS_O365_P3	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MICROSOFTBOOKINGS	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	RECORDS_MANAGEMENT	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	ML_CLASSIFICATION	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	INSIDER_RISK_MANAGEMENT	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	INFO_GOVERNANCE	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	DATA_INVESTIGATIONS	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	CUSTOMER_KEY	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	COMMUNICATIONS_DLP	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	COMMUNICATIONS_COMPLIANCE	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	SAFEDOCS	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	M365_ADVANCED_AUDITING	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	YAMMER_ENTERPRISE	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	WHITEBOARD_PLAN3	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	BPOS_S_TODO_3	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	SWAY	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MCOSTANDARD	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	SHAREPOINTENTERPRISE	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	POWERAPPS_O365_P3	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	BI_AZURE_P2	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MCOEV	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	SHAREPOINTWAC	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	OFFICESUBSCRIPTION	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	PAM_ENTERPRISE	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	THREAT_INTELLIGENCE	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	ATP_ENTERPRISE	PendingProvisioning	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	ADALLOM_S_O365	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	EQUIVIO_ANALYTICS	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	INTUNE_O365	PendingActivation	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	TEAMS1	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	STREAM_O365_E5	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	Deskless	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	PROJECTWORKMANAGEMENT	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	EXCHANGE_ANALYTICS	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	INTUNE_A	PendingInput	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	FORMS_PLAN_E5	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	ADALLOM_S_STANDALONE	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MFA_PREMIUM	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	RMS_S_ENTERPRISE	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MIP_S_CLP1	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MIP_S_CLP2	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	FLOW_O365_P3	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	EXCHANGE_S_ENTERPRISE	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	LOCKBOX_ENTERPRISE	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	RMS_S_PREMIUM2	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	RMS_S_PREMIUM	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	ATA	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	AAD_PREMIUM_P2	Success	
AlexW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	AAD_PREMIUM	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	Nucleus	PendingProvisioning	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MIP_S_Exchange	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MICROSOFT_COMMUNICATION_COMPLIANCE	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	GRAPH_CONNECTORS_SEARCH_INDEX	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	Content_Explorer	PendingProvisioning	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	POWER_VIRTUAL_AGENTS_O365_P3	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	CDS_O365_P3	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	PROJECT_O365_P3	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	INSIDER_RISK	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	EXCEL_PREMIUM	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MTP	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MICROSOFT_SEARCH	PendingProvisioning	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	DYN365_CDS_O365_P3	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MICROSOFTBOOKINGS	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	RECORDS_MANAGEMENT	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	ML_CLASSIFICATION	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	INSIDER_RISK_MANAGEMENT	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	INFO_GOVERNANCE	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	DATA_INVESTIGATIONS	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	CUSTOMER_KEY	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	COMMUNICATIONS_DLP	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	COMMUNICATIONS_COMPLIANCE	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	SAFEDOCS	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	M365_ADVANCED_AUDITING	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	YAMMER_ENTERPRISE	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	WHITEBOARD_PLAN3	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	BPOS_S_TODO_3	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	SWAY	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MCOSTANDARD	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	SHAREPOINTENTERPRISE	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	POWERAPPS_O365_P3	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	BI_AZURE_P2	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MCOEV	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	SHAREPOINTWAC	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	OFFICESUBSCRIPTION	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	PAM_ENTERPRISE	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	THREAT_INTELLIGENCE	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	ATP_ENTERPRISE	PendingProvisioning	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	ADALLOM_S_O365	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	EQUIVIO_ANALYTICS	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	INTUNE_O365	PendingActivation	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	TEAMS1	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	STREAM_O365_E5	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	Deskless	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	PROJECTWORKMANAGEMENT	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	EXCHANGE_ANALYTICS	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	INTUNE_A	PendingInput	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	FORMS_PLAN_E5	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	ADALLOM_S_STANDALONE	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MFA_PREMIUM	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	RMS_S_ENTERPRISE	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MIP_S_CLP1	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MIP_S_CLP2	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	FLOW_O365_P3	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	EXCHANGE_S_ENTERPRISE	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	LOCKBOX_ENTERPRISE	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	RMS_S_PREMIUM2	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	RMS_S_PREMIUM	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	ATA	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	AAD_PREMIUM_P2	Success	
AdeleV@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	AAD_PREMIUM	Success	
LidiaH@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	Nucleus	PendingProvisioning	
LidiaH@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MIP_S_Exchange	Success	
LidiaH@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MICROSOFT_COMMUNICATION_COMPLIANCE	Success	
LidiaH@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	GRAPH_CONNECTORS_SEARCH_INDEX	Success	
LidiaH@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	Content_Explorer	PendingProvisioning	
LidiaH@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	POWER_VIRTUAL_AGENTS_O365_P3	Success	
LidiaH@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	CDS_O365_P3	Success	
LidiaH@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	PROJECT_O365_P3	Success	
LidiaH@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	INSIDER_RISK	Success	
LidiaH@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	EXCEL_PREMIUM	Success	
LidiaH@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MTP	Success	
LidiaH@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MICROSOFT_SEARCH	PendingProvisioning	
LidiaH@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	DYN365_CDS_O365_P3	Success	
LidiaH@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MICROSOFTBOOKINGS	Success	
LidiaH@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	RECORDS_MANAGEMENT	Success	
LidiaH@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	ML_CLASSIFICATION	Success	
LidiaH@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	INSIDER_RISK_MANAGEMENT	Success	
LidiaH@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	INFO_GOVERNANCE	Success	
LidiaH@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	DATA_INVESTIGATIONS	Success	
LidiaH@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	CUSTOMER_KEY	Success	
LidiaH@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	COMMUNICATIONS_DLP	Success	
LidiaH@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	COMMUNICATIONS_COMPLIANCE	Success	
LidiaH@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	SAFEDOCS	Success	
LidiaH@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	M365_ADVANCED_AUDITING	Success	
LidiaH@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	YAMMER_ENTERPRISE	Success	
LidiaH@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	WHITEBOARD_PLAN3	Success	
LidiaH@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	BPOS_S_TODO_3	Success	
LidiaH@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	SWAY	Success	
LidiaH@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MCOSTANDARD	Success	
LidiaH@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	SHAREPOINTENTERPRISE	Success	
LidiaH@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	POWERAPPS_O365_P3	Success	
LidiaH@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	BI_AZURE_P2	Success	
LidiaH@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MCOEV	Success	
LidiaH@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	SHAREPOINTWAC	Success	
LidiaH@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	OFFICESUBSCRIPTION	Success	
